time,effr_avg_oct,effr_avg_nov,effr_end_oct,effr_start_nov,volume,effr_end_nov,delta_effr,num_hikes,hikes_floor,hikes_decimal,prob_cut_100,prob_cut_75,prob_cut_50,prob_cut_25,prob_no_change,prob_hike_25,prob_hike_50,prob_hike_75,prob_hike_100
2024-08-30 12:54:00+00:00,5.005,4.755,5.005,5.005,41,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 12:55:00+00:00,5.005,4.755,5.005,5.005,2,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 12:58:00+00:00,5,4.755,5,5,1,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 12:59:00+00:00,5,4.755,5,5,256,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:00:00+00:00,5,4.755,5,5,106,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:01:00+00:00,5,4.755,5,5,26,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:03:00+00:00,5,4.755,5,5,1,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:09:00+00:00,5,4.755,5,5,15,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:12:00+00:00,5,4.755,5,5,206,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:13:00+00:00,5,4.755,5,5,1,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:14:00+00:00,5,4.755,5,5,1,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:16:00+00:00,5,4.755,5,5,1,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:19:00+00:00,5,4.755,5,5,1,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:21:00+00:00,5,4.755,5,5,239,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:23:00+00:00,5,4.755,5,5,91,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:25:00+00:00,5,4.755,5,5,48,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:29:00+00:00,5,4.755,5,5,104,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:30:00+00:00,5,4.755,5,5,99,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:31:00+00:00,5,4.755,5,5,1,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:33:00+00:00,5,4.755,5,5,13,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:37:00+00:00,5,4.755,5,5,1,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:38:00+00:00,5.005,4.755,5.005,5.005,3,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 13:41:00+00:00,5,4.755,5,5,12,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:42:00+00:00,5.005,4.755,5.005,5.005,552,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 13:44:00+00:00,5.005,4.75,5.005,5.005,27,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 13:45:00+00:00,5,4.755,5,5,75,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:46:00+00:00,5,4.755,5,5,6,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 13:47:00+00:00,5.005,4.755,5.005,5.005,50,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 13:49:00+00:00,5.005,4.755,5.005,5.005,253,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 13:54:00+00:00,5.005,4.755,5.005,5.005,5,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 13:58:00+00:00,5,4.75,5,5,1,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 13:59:00+00:00,5,4.75,5,5,27,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 14:04:00+00:00,5,4.75,5,5,386,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 14:05:00+00:00,5,4.75,5,5,32,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 14:06:00+00:00,5,4.75,5,5,83,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 14:07:00+00:00,5.005,4.75,5.005,5.005,1,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 14:08:00+00:00,5.005,4.75,5.005,5.005,124,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 14:09:00+00:00,5.005,4.75,5.005,5.005,35,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 14:13:00+00:00,5.005,4.75,5.005,5.005,1,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 14:15:00+00:00,5,4.745,5,5,156,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 14:16:00+00:00,5,4.745,5,5,9,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 14:17:00+00:00,5,4.745,5,5,19,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 14:18:00+00:00,5,4.745,5,5,230,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 14:23:00+00:00,5,4.75,5,5,101,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 14:25:00+00:00,5,4.75,5,5,6,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 14:27:00+00:00,5,4.745,5,5,12,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 14:28:00+00:00,5,4.745,5,5,27,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 14:30:00+00:00,5,4.75,5,5,1,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 14:32:00+00:00,5,4.745,5,5,6,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 14:33:00+00:00,5,4.75,5,5,1,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 14:36:00+00:00,5,4.75,5,5,1,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 14:47:00+00:00,5,4.75,5,5,51,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 14:53:00+00:00,5,4.745,5,5,6,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 14:56:00+00:00,5,4.745,5,5,1,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:00:00+00:00,5,4.745,5,5,1,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:11:00+00:00,5,4.745,5,5,1,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:12:00+00:00,4.995,4.745,4.995,4.995,4,4.668913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 15:15:00+00:00,4.995,4.745,4.995,4.995,1,4.668913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 15:16:00+00:00,4.995,4.745,4.995,4.995,2,4.668913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 15:17:00+00:00,4.995,4.745,4.995,4.995,1,4.668913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 15:18:00+00:00,5,4.75,5,5,49,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 15:19:00+00:00,4.995,4.745,4.995,4.995,1,4.668913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 15:20:00+00:00,5,4.745,5,5,9,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:21:00+00:00,4.995,4.745,4.995,4.995,25,4.668913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 15:22:00+00:00,4.995,4.745,4.995,4.995,667,4.668913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 15:23:00+00:00,4.995,4.74,4.995,4.995,1,4.662391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:24:00+00:00,4.995,4.74,4.995,4.995,1,4.662391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:26:00+00:00,4.995,4.74,4.995,4.995,1,4.662391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:27:00+00:00,5,4.745,5,5,1332,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:28:00+00:00,5,4.745,5,5,66,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:29:00+00:00,4.995,4.745,4.995,4.995,1,4.668913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 15:31:00+00:00,4.995,4.745,4.995,4.995,2,4.668913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 15:32:00+00:00,4.995,4.745,4.995,4.995,6,4.668913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 15:35:00+00:00,5,4.745,5,5,3,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:36:00+00:00,5,4.745,5,5,1,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:41:00+00:00,5,4.745,5,5,26,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:42:00+00:00,5,4.745,5,5,13,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:47:00+00:00,5,4.745,5,5,6,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:50:00+00:00,5,4.745,5,5,2,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:51:00+00:00,5,4.745,5,5,12,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:52:00+00:00,5,4.745,5,5,2,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:53:00+00:00,5,4.745,5,5,12,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 15:59:00+00:00,5,4.745,5,5,2,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 16:03:00+00:00,5,4.745,5,5,5,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 16:06:00+00:00,5,4.745,5,5,1,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 16:08:00+00:00,4.995,4.745,4.995,4.995,10,4.668913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:14:00+00:00,5,4.75,5,5,10,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:17:00+00:00,5,4.745,5,5,1,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 16:18:00+00:00,5,4.745,5,5,3,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 16:21:00+00:00,5.005,4.75,5.005,5.005,2,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 16:22:00+00:00,5,4.75,5,5,41,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:23:00+00:00,5,4.75,5,5,1330,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:24:00+00:00,5,4.75,5,5,109,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:25:00+00:00,5,4.75,5,5,286,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:26:00+00:00,5,4.75,5,5,13,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:30:00+00:00,5,4.75,5,5,1,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:31:00+00:00,5,4.75,5,5,1,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:36:00+00:00,5,4.75,5,5,3,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:37:00+00:00,5.005,4.755,5.005,5.005,44,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:40:00+00:00,5,4.75,5,5,1,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:41:00+00:00,5,4.755,5,5,27,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 16:42:00+00:00,5,4.75,5,5,1,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:43:00+00:00,5,4.75,5,5,1,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:47:00+00:00,5,4.75,5,5,4,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:48:00+00:00,5,4.75,5,5,1,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:50:00+00:00,5,4.75,5,5,4,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:53:00+00:00,5,4.75,5,5,3,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 16:57:00+00:00,5,4.755,5,5,134,4.680434783,-0.319565217,-1.27826087,-2,0.72173913,0,0,0.27826087,0.72173913,0,0,0,0,0
2024-08-30 17:02:00+00:00,5,4.75,5,5,16,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 17:08:00+00:00,5.005,4.75,5.005,5.005,45,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 17:10:00+00:00,5.005,4.75,5.005,5.005,12,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 17:11:00+00:00,5,4.75,5,5,1413,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 17:12:00+00:00,5,4.75,5,5,5,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 17:16:00+00:00,5,4.745,5,5,1,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 17:26:00+00:00,5,4.745,5,5,1,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 17:28:00+00:00,5,4.75,5,5,6,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 17:55:00+00:00,5.005,4.75,5.005,5.005,2,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 17:56:00+00:00,5.005,4.75,5.005,5.005,17,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 17:59:00+00:00,5,4.745,5,5,2,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:03:00+00:00,5.005,4.75,5.005,5.005,3,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:04:00+00:00,5.005,4.75,5.005,5.005,67,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:08:00+00:00,5,4.745,5,5,2,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:09:00+00:00,5,4.745,5,5,3,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:11:00+00:00,5.005,4.75,5.005,5.005,6,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:12:00+00:00,5.005,4.75,5.005,5.005,49,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:13:00+00:00,5.005,4.75,5.005,5.005,19,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:14:00+00:00,5,4.745,5,5,2,4.667391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:18:00+00:00,5,4.75,5,5,644,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:19:00+00:00,5,4.75,5,5,20,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:21:00+00:00,5.005,4.75,5.005,5.005,292,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:22:00+00:00,5.005,4.75,5.005,5.005,16,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:27:00+00:00,5.005,4.75,5.005,5.005,9,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:29:00+00:00,5.005,4.755,5.005,5.005,1,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:30:00+00:00,5.005,4.75,5.005,5.005,22,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:32:00+00:00,5.005,4.75,5.005,5.005,1,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:35:00+00:00,5.005,4.75,5.005,5.005,1,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:37:00+00:00,5,4.75,5,5,8,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:38:00+00:00,5,4.75,5,5,55,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:39:00+00:00,5,4.75,5,5,28,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:40:00+00:00,5,4.75,5,5,23,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:44:00+00:00,5.005,4.75,5.005,5.005,41,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:45:00+00:00,5.005,4.75,5.005,5.005,20,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:46:00+00:00,5.005,4.755,5.005,5.005,1,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:47:00+00:00,5.005,4.755,5.005,5.005,2,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:48:00+00:00,5.005,4.755,5.005,5.005,1,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:49:00+00:00,5.005,4.755,5.005,5.005,4,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:50:00+00:00,5.005,4.755,5.005,5.005,3,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:52:00+00:00,5.005,4.755,5.005,5.005,2,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:53:00+00:00,5.005,4.755,5.005,5.005,4,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:54:00+00:00,5.005,4.755,5.005,5.005,2,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:55:00+00:00,5.005,4.75,5.005,5.005,1,4.672391304,-0.332608696,-1.330434783,-2,0.669565217,0,0,0.330434783,0.669565217,0,0,0,0,0
2024-08-30 18:56:00+00:00,5.005,4.755,5.005,5.005,19,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:57:00+00:00,5.005,4.755,5.005,5.005,1,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 18:59:00+00:00,5.005,4.755,5.005,5.005,4,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 19:00:00+00:00,5,4.75,5,5,1,4.673913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 19:01:00+00:00,5.005,4.755,5.005,5.005,13,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 19:03:00+00:00,5.005,4.755,5.005,5.005,3,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 19:04:00+00:00,5.005,4.755,5.005,5.005,1467,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 19:05:00+00:00,5.005,4.755,5.005,5.005,1,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
2024-08-30 19:06:00+00:00,5.005,4.755,5.005,5.005,130,4.678913043,-0.326086957,-1.304347826,-2,0.695652174,0,0,0.304347826,0.695652174,0,0,0,0,0
